Trading_date,option_code,K,P,Trading_volume,Maturity_date,T,S,q,r,Rt,Rt2,sigma2,EWMA_sigma,estimated_sigma,spot_price_using_estimation,gap
2015/9/28,10000410,1.85,0.0048,5433,2015-10-28T00:00:00Z,0.081967213,2.174,0.02030313,0.0175,0.001382,2.00E-06,0.000791,0.446434,0.353534,0.004793684,0
2015/9/29,10000420,2.2,0.1342,7201,2015-10-28T00:00:00Z,0.079234973,2.127,0.02030313,0.0175,-0.021619,0.000467,0.000771,0.440922,0.383322,0.134193659,0
2015/9/30,10000420,2.2,0.1038,5720,2015-10-28T00:00:00Z,0.076502732,2.147,0.02030313,0.0175,0.009403,8.80E-05,0.00073,0.42905,0.30935,0.103795029,0
2015/10/8,10000420,2.2,0.0715,7171,2015-10-28T00:00:00Z,0.054644809,2.196,0.02030313,0.0175,0.022823,0.000521,0.000718,0.42534,0.33854,0.071491955,0
2015/10/9,10000420,2.2,0.0542,7855,2015-10-28T00:00:00Z,0.051912568,2.221,0.02030313,0.0175,0.011384,0.00013,0.000683,0.414752,0.318852,0.054189332,0
2015/10/12,10000420,2.2,0.031,14982,2015-10-28T00:00:00Z,0.043715847,2.288,0.02030313,0.0175,0.030167,0.00091,0.000696,0.418877,0.351577,0.030991523,0
2015/10/13,10000420,2.2,0.0311,8620,2015-10-28T00:00:00Z,0.040983607,2.279,0.02030313,0.0175,-0.003934,1.50E-05,0.000655,0.406404,0.347304,0.03109929,0
2015/10/14,10000424,2.3,0.076,7467,2015-10-28T00:00:00Z,0.038251366,2.258,0.02030313,0.0175,-0.009215,8.50E-05,0.000621,0.395649,0.293749,0.075988559,0
2015/10/15,10000420,2.2,0.015,7491,2015-10-28T00:00:00Z,0.035519126,2.304,0.02030313,0.0175,0.020372,0.000415,0.000609,0.39169,0.30089,0.014990989,0
2015/10/16,10000420,2.2,0.0091,7948,2015-10-28T00:00:00Z,0.032786885,2.322,0.02030313,0.0175,0.007813,6.10E-05,0.000576,0.38097,0.28687,0.009099218,0
2015/10/19,10000424,2.3,0.0431,9033,2015-10-28T00:00:00Z,0.024590164,2.32,0.02030313,0.0175,-0.000861,1.00E-06,0.000541,0.36938,0.36288,0.043088872,0
2015/10/20,10000424,2.3,0.0359,5796,2015-10-28T00:00:00Z,0.021857923,2.341,0.02030313,0.0175,0.009052,8.20E-05,0.000514,0.359852,0.393952,0.035911505,0
2015/10/21,10000424,2.3,0.0382,11331,2015-10-28T00:00:00Z,0.019125683,2.32,0.02030313,0.0175,-0.008971,8.00E-05,0.000488,0.350629,0.372729,0.038206193,0
2015/10/22,10000424,2.3,0.0202,9115,2015-10-28T00:00:00Z,0.016393443,2.333,0.02030313,0.0175,0.005603,3.10E-05,0.00046,0.340645,0.288645,0.020189042,0
2015/10/23,10000424,2.3,0.0101,6607,2015-10-28T00:00:00Z,0.013661202,2.35,0.02030313,0.0175,0.007287,5.30E-05,0.000436,0.331481,0.261381,0.010098493,0
2015/10/26,10000424,2.3,0.0036,10076,2015-10-28T00:00:00Z,0.005464481,2.35,0.02030313,0.015,0,0,0.00041,0.321383,0.276683,0.003597618,0
2015/10/27,10000426,2.35,0.0136,11280,2015-10-28T00:00:00Z,0.00273224,2.348,0.02030313,0.015,-0.000851,1.00E-06,0.000385,0.31161,0.25631,0.013597521,0
2015/10/28,10000436,2.3,0.083,9630,2015-11-25T00:00:00Z,0.076502732,2.308,0.02030313,0.015,-0.017036,0.00029,0.00038,0.309294,0.340794,0.083009799,0
2015/10/29,10000436,2.3,0.0828,9747,2015-11-25T00:00:00Z,0.073770492,2.311,0.02030313,0.015,0.0013,2.00E-06,0.000357,0.299914,0.351914,0.082814747,0
2015/10/30,10000436,2.3,0.064,10223,2015-11-25T00:00:00Z,0.071038251,2.31,0.02030313,0.015,-0.000433,0,0.000336,0.290782,0.279682,0.06398222,0
2015/11/2,10000436,2.3,0.0703,9512,2015-11-25T00:00:00Z,0.06284153,2.283,0.02030313,0.015,-0.011688,0.000137,0.000324,0.285564,0.266564,0.070290702,0
2015/11/3,10000436,2.3,0.0758,9064,2015-11-25T00:00:00Z,0.06010929,2.272,0.02030313,0.015,-0.004818,2.30E-05,0.000306,0.277498,0.270298,0.075792381,0
2015/11/4,10000436,2.3,0.0285,19166,2015-11-25T00:00:00Z,0.057377049,2.386,0.02030313,0.015,0.050176,0.002518,0.000438,0.332342,0.277242,0.028484149,0
2015/11/5,10000436,2.3,0.024,20747,2015-11-25T00:00:00Z,0.054644809,2.445,0.02030313,0.015,0.024728,0.000611,0.000449,0.336258,0.339858,0.02400638,0
2015/11/6,10000444,2.4,0.033,14929,2015-11-25T00:00:00Z,0.051912568,2.499,0.02030313,0.015,0.022086,0.000488,0.000451,0.337136,0.322236,0.032994505,0
2015/11/9,10000448,2.45,0.0501,10287,2015-11-25T00:00:00Z,0.043715847,2.532,0.02030313,0.015,0.013205,0.000174,0.000434,0.330874,0.407874,0.05011705,0
2015/11/10,10000448,2.45,0.0505,8804,2015-11-25T00:00:00Z,0.040983607,2.521,0.02030313,0.015,-0.004344,1.90E-05,0.00041,0.321239,0.403339,0.050503554,0
2015/11/11,10000436,2.3,0.006,13205,2015-11-25T00:00:00Z,0.038251366,2.504,0.02030313,0.015,-0.006743,4.50E-05,0.000388,0.312554,0.319054,0.006005176,0
2015/11/12,10000448,2.45,0.0458,14042,2015-11-25T00:00:00Z,0.035519126,2.47,0.02030313,0.015,-0.013578,0.000184,0.000375,0.307598,0.297598,0.045789936,0
2015/11/13,10000448,2.45,0.0535,12543,2015-11-25T00:00:00Z,0.032786885,2.444,0.02030313,0.015,-0.010526,0.000111,0.00036,0.301023,0.284323,0.053499659,0
2015/11/16,10000444,2.4,0.0265,10954,2015-11-25T00:00:00Z,0.024590164,2.449,0.02030313,0.015,0.002046,4.00E-06,0.000338,0.291961,0.309261,0.026512339,0
2015/11/17,10000448,2.45,0.0492,14523,2015-11-25T00:00:00Z,0.021857923,2.45,0.02030313,0.015,0.000408,0,0.000318,0.283071,0.339671,0.049201883,0
2015/11/18,10000444,2.4,0.028,12861,2015-11-25T00:00:00Z,0.019125683,2.438,0.02030313,0.015,-0.004898,2.40E-05,0.0003,0.275108,0.332408,0.028004742,0
2015/11/19,10000448,2.45,0.0231,12472,2015-11-25T00:00:00Z,0.016393443,2.471,0.02030313,0.015,0.013536,0.000183,0.000293,0.27187,0.25817,0.023099545,0
2015/11/20,10000448,2.45,0.0189,9532,2015-11-25T00:00:00Z,0.013661202,2.459,0.02030313,0.015,-0.004856,2.40E-05,0.000277,0.264263,0.201363,0.018898117,0
2015/11/23,10000306,2.45,0.0949,14249,2015-12-23T00:00:00Z,0.081967213,2.45,0.02030313,0.015,-0.00366,1.30E-05,0.000261,0.256608,0.337908,0.094916375,0
2015/11/24,10000448,2.45,0.0163,12478,2015-11-25T00:00:00Z,0.00273224,2.444,0.02030313,0.015,-0.002449,6.00E-06,0.000246,0.248973,0.256073,0.016304795,0
2015/11/25,10000306,2.45,0.082,15321,2015-12-23T00:00:00Z,0.076502732,2.454,0.02030313,0.015,0.004092,1.70E-05,0.000232,0.241912,0.309112,0.082004073,0
2015/11/26,10000306,2.45,0.0763,17196,2015-12-23T00:00:00Z,0.073770492,2.447,0.02030313,0.015,-0.002852,8.00E-06,0.000219,0.234804,0.280604,0.076324906,0
2015/11/27,10000306,2.45,0.161,22527,2015-12-23T00:00:00Z,0.071038251,2.318,0.02030313,0.015,-0.052718,0.002779,0.000372,0.306343,0.304843,0.160996616,0
2015/11/30,10000326,2.3,0.0619,16711,2015-12-23T00:00:00Z,0.06284153,2.329,0.02030313,0.015,0.004745,2.30E-05,0.000351,0.297583,0.325183,0.061905651,0
2015/12/1,10000326,2.3,0.0548,11601,2015-12-23T00:00:00Z,0.06010929,2.339,0.02030313,0.015,0.004294,1.80E-05,0.000331,0.289,0.3192,0.054811034,0
2015/12/2,10000305,2.4,0.0532,17473,2015-12-23T00:00:00Z,0.057377049,2.462,0.02030313,0.015,0.052587,0.002765,0.000477,0.346874,0.345274,0.053194532,0
2015/12/3,10000305,2.4,0.0533,13609,2015-12-23T00:00:00Z,0.054644809,2.46,0.02030313,0.015,-0.000812,1.00E-06,0.000449,0.336322,0.351022,0.053314266,0
2015/12/4,10000305,2.4,0.074,18764,2015-12-23T00:00:00Z,0.051912568,2.398,0.02030313,0.015,-0.025203,0.000635,0.00046,0.340485,0.333585,0.073994263,0
2015/12/7,10000305,2.4,0.0708,11946,2015-12-23T00:00:00Z,0.043715847,2.39,0.02030313,0.015,-0.003336,1.10E-05,0.000433,0.330367,0.327567,0.07078434,0
2015/12/8,10000305,2.4,0.0919,19662,2015-12-23T00:00:00Z,0.040983607,2.366,0.02030313,0.015,-0.010042,0.000101,0.000413,0.322674,0.381674,0.091917048,0
2015/12/9,10000320,2.35,0.051,13942,2015-12-23T00:00:00Z,0.038251366,2.369,0.02030313,0.015,0.001268,2.00E-06,0.000388,0.312883,0.325183,0.051016082,0
2015/12/10,10000305,2.4,0.0872,15214,2015-12-23T00:00:00Z,0.035519126,2.355,0.02030313,0.015,-0.00591,3.50E-05,0.000367,0.30422,0.34632,0.087200144,0
2015/12/11,10000320,2.35,0.0541,18052,2015-12-23T00:00:00Z,0.032786885,2.344,0.02030313,0.015,-0.004671,2.20E-05,0.000347,0.295511,0.300111,0.054111589,0
2015/12/14,10000320,2.35,0.0209,18978,2015-12-23T00:00:00Z,0.024590164,2.415,0.02030313,0.015,0.03029,0.000917,0.000381,0.309774,0.310274,0.020905031,0
2015/12/15,10000305,2.4,0.051,13393,2015-12-23T00:00:00Z,0.021857923,2.382,0.02030313,0.015,-0.013665,0.000187,0.000369,0.305001,0.292401,0.050994199,0
2015/12/16,10000306,2.45,0.084,12035,2015-12-23T00:00:00Z,0.019125683,2.372,0.02030313,0.015,-0.004198,1.80E-05,0.000348,0.296159,0.225359,0.083997411,0
2015/12/17,10000305,2.4,0.0302,15388,2015-12-23T00:00:00Z,0.016393443,2.401,0.02030313,0.015,0.012226,0.000149,0.000336,0.291046,0.249546,0.030194246,0
2015/12/18,10000320,2.35,0.0088,25134,2015-12-23T00:00:00Z,0.013661202,2.422,0.02030313,0.015,0.008746,7.60E-05,0.000321,0.284222,0.296722,0.008804266,0
2015/12/21,10000305,2.4,0.0023,11539,2015-12-23T00:00:00Z,0.005464481,2.499,0.02030313,0.015,0.031792,0.001011,0.000362,0.302022,0.379322,0.002301154,0
2015/12/22,10000306,2.45,0.0029,6152,2015-12-23T00:00:00Z,0.00273224,2.49,0.02030313,0.015,-0.003601,1.30E-05,0.000341,0.293156,0.295556,0.002902561,0
2015/12/23,10000485,2.4,0.0508,10951,2016-01-27T00:00:00Z,0.095628415,2.499,0.02030313,0.015,0.003614,1.30E-05,0.000321,0.284572,0.303272,0.050814138,0
2015/12/24,10000487,2.5,0.0937,11751,2016-01-27T00:00:00Z,0.092896175,2.478,0.02030313,0.015,-0.008403,7.10E-05,0.000306,0.277831,0.270031,0.093684265,0
2015/12/25,10000487,2.5,0.081,6858,2016-01-27T00:00:00Z,0.090163934,2.486,0.02030313,0.015,0.003228,1.00E-05,0.000289,0.26966,0.24536,0.080975303,0
2015/12/28,10000486,2.45,0.0892,15858,2016-01-27T00:00:00Z,0.081967213,2.412,0.02030313,0.015,-0.029767,0.000886,0.000324,0.285921,0.245021,0.089193651,0
2015/12/29,10000485,2.4,0.053,9308,2016-01-27T00:00:00Z,0.079234973,2.432,0.02030313,0.015,0.008292,6.90E-05,0.000309,0.279079,0.248579,0.052990468,0
2015/12/30,10000485,2.4,0.0542,9537,2016-01-27T00:00:00Z,0.076502732,2.424,0.02030313,0.015,-0.003289,1.10E-05,0.000291,0.270879,0.244779,0.054197311,0
2015/12/31,10000485,2.4,0.0611,7570,2016-01-27T00:00:00Z,0.073770492,2.416,0.02030313,0.015,-0.0033,1.10E-05,0.000274,0.262941,0.262341,0.061090262,0
2016/1/4,10000485,2.4,0.1658,16156,2016-01-27T00:00:00Z,0.06284153,2.278,0.02030313,0.015,-0.057119,0.003263,0.000454,0.338113,0.392913,0.165816734,0
2016/1/5,10000494,2.3,0.085,29383,2016-01-27T00:00:00Z,0.06010929,2.286,0.02030313,0.015,0.003512,1.20E-05,0.000427,0.328097,0.345697,0.085006402,0
2016/1/6,10000494,2.3,0.0722,15431,2016-01-27T00:00:00Z,0.057377049,2.317,0.02030313,0.015,0.013561,0.000184,0.000413,0.322442,0.363542,0.072213843,0
2016/1/7,10000492,2.2,0.099,4946,2016-01-27T00:00:00Z,0.054644809,2.177,0.02030313,0.015,-0.060423,0.003651,0.000607,0.391067,0.425367,0.099011764,0
2016/1/8,10000492,2.2,0.07,27398,2016-01-27T00:00:00Z,0.051912568,2.219,0.02030313,0.015,0.019293,0.000372,0.000593,0.386503,0.393103,0.070002907,0
2016/1/11,10000492,2.2,0.1237,32078,2016-01-27T00:00:00Z,0.043715847,2.125,0.02030313,0.015,-0.042361,0.001794,0.000665,0.409334,0.446434,0.123716144,0
2016/1/12,10000492,2.2,0.1066,19855,2016-01-27T00:00:00Z,0.040983607,2.131,0.02030313,0.015,0.002824,8.00E-06,0.000625,0.397016,0.378716,0.106588378,0
2016/1/13,10000492,2.2,0.1209,19698,2016-01-27T00:00:00Z,0.038251366,2.112,0.02030313,0.015,-0.008916,7.90E-05,0.000593,0.386479,0.403179,0.120912107,0
2016/1/14,10000517,2.1,0.0488,19560,2016-01-27T00:00:00Z,0.035519126,2.131,0.02030313,0.015,0.008996,8.10E-05,0.000562,0.376335,0.395935,0.048809233,0
2016/1/15,10000492,2.2,0.1421,16049,2016-01-27T00:00:00Z,0.032786885,2.07,0.02030313,0.015,-0.028625,0.000819,0.000577,0.38147,0.34737,0.142097024,0
2016/1/18,10000517,2.1,0.0705,18304,2016-01-27T00:00:00Z,0.024590164,2.07,0.02030313,0.015,0,0,0.000543,0.369849,0.414549,0.070510247,0
2016/1/19,10000517,2.1,0.0385,18031,2016-01-27T00:00:00Z,0.021857923,2.13,0.02030313,0.015,0.028986,0.00084,0.000561,0.375878,0.417278,0.038500031,0
2016/1/20,10000517,2.1,0.0551,18851,2016-01-27T00:00:00Z,0.019125683,2.091,0.02030313,0.015,-0.01831,0.000335,0.000547,0.371317,0.435817,0.055100023,0
2016/1/21,10000517,2.1,0.088,22036,2016-01-27T00:00:00Z,0.016393443,2.043,0.02030313,0.015,-0.022956,0.000527,0.000546,0.370906,0.517606,0.088003662,0
2016/1/22,10000517,2.1,0.0482,18796,2016-01-27T00:00:00Z,0.013661202,2.067,0.02030313,0.015,0.011747,0.000138,0.000521,0.362496,0.294696,0.048193559,0
2016/1/25,10000517,2.1,0.0441,9132,2016-01-27T00:00:00Z,0.005464481,2.065,0.02030313,0.015,-0.000968,1.00E-06,0.00049,0.351473,0.363673,0.044101622,0
2016/1/27,10000540,1.95,0.0853,23303,2016-02-24T00:00:00Z,0.076502732,1.957,0.02030313,0.015,-0.000511,0,0.000585,0.38382,0.41072,0.085301501,0
2016/1/28,10000540,1.95,0.1038,19038,2016-02-24T00:00:00Z,0.073770492,1.915,0.02030313,0.015,-0.021461,0.000461,0.000577,0.38137,0.40557,0.103818587,0
2016/1/29,10000540,1.95,0.073,17987,2016-02-24T00:00:00Z,0.071038251,1.975,0.02030313,0.015,0.031332,0.000982,0.000601,0.389306,0.406006,0.073010482,0
2016/2/1,10000540,1.95,0.073,15888,2016-02-24T00:00:00Z,0.06284153,1.942,0.02030313,0.015,-0.016709,0.000279,0.000582,0.382998,0.352898,0.072986691,0
2016/2/2,10000540,1.95,0.05,13030,2016-02-24T00:00:00Z,0.06010929,1.975,0.02030313,0.015,0.016993,0.000289,0.000564,0.377163,0.320263,0.04998558,0
2016/2/3,10000540,1.95,0.0557,15680,2016-02-24T00:00:00Z,0.057377049,1.953,0.02030313,0.015,-0.011139,0.000124,0.000538,0.368229,0.305429,0.055694269,0
2016/2/4,10000540,1.95,0.046,15065,2016-02-24T00:00:00Z,0.054644809,1.978,0.02030313,0.015,0.012801,0.000164,0.000516,0.360465,0.320765,0.045992613,0
2016/2/5,10000540,1.95,0.0513,9576,2016-02-24T00:00:00Z,0.051912568,1.968,0.02030313,0.015,-0.005056,2.60E-05,0.000486,0.350036,0.335136,0.051290189,0
2016/2/15,10000540,1.95,0.0503,20447,2016-02-24T00:00:00Z,0.024590164,1.949,0.02030313,0.015,-0.009654,9.30E-05,0.000463,0.341443,0.407543,0.05030289,0
2016/2/16,10000540,1.95,0.0222,15551,2016-02-24T00:00:00Z,0.021857923,2.001,0.02030313,0.015,0.02668,0.000712,0.000478,0.346917,0.368317,0.022207453,0
2016/2/17,10000534,2,0.031,14997,2016-02-24T00:00:00Z,0.019125683,2.013,0.02030313,0.015,0.005997,3.60E-05,0.000451,0.337155,0.334755,0.030997196,0
2016/2/18,10000534,2,0.0307,14115,2016-02-24T00:00:00Z,0.016393443,2.011,0.02030313,0.015,-0.000994,1.00E-06,0.000424,0.326907,0.350207,0.03070992,0
2016/2/19,10000534,2,0.019,15046,2016-02-24T00:00:00Z,0.013661202,2.006,0.02030313,0.015,-0.002486,6.00E-06,0.000399,0.317096,0.233396,0.018990922,0
2016/2/22,10000378,2,0.0516,15345,2016-03-23T00:00:00Z,0.081967213,2.054,0.02030313,0.015,0.023928,0.000573,0.000409,0.321207,0.325307,0.051611416,0
2016/2/23,10000378,2,0.0597,14830,2016-03-23T00:00:00Z,0.079234973,2.03,0.02030313,0.015,-0.011685,0.000137,0.000393,0.314718,0.324718,0.059708464,0
2016/2/24,10000378,2,0.057,13692,2016-03-23T00:00:00Z,0.076502732,2.039,0.02030313,0.015,0.004433,2.00E-05,0.000371,0.305617,0.335017,0.057007729,0
2016/2/25,10000378,2,0.1112,32512,2016-03-23T00:00:00Z,0.073770492,1.936,0.02030313,0.015,-0.050515,0.002552,0.000502,0.3555,0.3496,0.111191396,0
2016/2/26,10000402,1.8,0.0192,19976,2016-03-23T00:00:00Z,0.071038251,1.956,0.02030313,0.015,0.010331,0.000107,0.000478,0.347003,0.359103,0.019204739,0
2016/2/29,10000402,1.8,0.0244,26727,2016-03-23T00:00:00Z,0.06284153,1.937,0.02030313,0.015,-0.009714,9.40E-05,0.000455,0.338546,0.392646,0.024404275,0
2016/3/1,10000377,1.95,0.0552,23332,2016-03-23T00:00:00Z,0.060273973,1.971,0.02030313,0.015,0.017553,0.000308,0.000446,0.335254,0.338354,0.055213164,0
2016/3/2,10000378,2,0.047,28028,2016-03-23T00:00:00Z,0.057534247,2.049,0.02030313,0.015,0.039574,0.001566,0.000513,0.359626,0.353826,0.046983645,0
2016/3/3,10000378,2,0.0471,20871,2016-03-23T00:00:00Z,0.054794521,2.053,0.02030313,0.015,0.001952,4.00E-06,0.000483,0.348753,0.371453,0.047106452,0
2016/3/4,10000378,2,0.03,31091,2016-03-23T00:00:00Z,0.052054795,2.122,0.02030313,0.015,0.033609,0.00113,0.000521,0.362505,0.404205,0.030012514,0
2016/3/7,10000380,2.1,0.0585,19977,2016-03-23T00:00:00Z,0.043835616,2.111,0.02030313,0.015,-0.005184,2.70E-05,0.000492,0.352039,0.362139,0.058509548,0
2016/3/8,10000378,2,0.02,27358,2016-03-23T00:00:00Z,0.04109589,2.115,0.02030313,0.015,0.001895,4.00E-06,0.000463,0.341394,0.366294,0.020010388,0
2016/3/9,10000380,2.1,0.065,18852,2016-03-23T00:00:00Z,0.038356164,2.107,0.02030313,0.015,-0.003783,1.40E-05,0.000436,0.331321,0.415621,0.065008696,0
2016/3/10,10000380,2.1,0.0769,17075,2016-03-23T00:00:00Z,0.035616438,2.059,0.02030313,0.015,-0.022781,0.000519,0.000441,0.333218,0.343318,0.076905752,0
2016/3/11,10000379,2.05,0.047,23628,2016-03-23T00:00:00Z,0.032876712,2.066,0.02030313,0.015,0.0034,1.20E-05,0.000415,0.323337,0.366137,0.047004554,0
2016/3/14,10000379,2.05,0.0323,23807,2016-03-23T00:00:00Z,0.024657534,2.076,0.02030313,0.015,0.00484,2.30E-05,0.000391,0.314051,0.340451,0.032305731,0
2016/3/15,10000380,2.1,0.048,20172,2016-03-23T00:00:00Z,0.021917808,2.098,0.02030313,0.015,0.010597,0.000112,0.000375,0.30726,0.37836,0.048011588,0
2016/3/16,10000380,2.1,0.0354,26740,2016-03-23T00:00:00Z,0.019178082,2.135,0.02030313,0.015,0.017636,0.000311,0.000371,0.30569,0.43539,0.035400705,0
2016/3/17,10000380,2.1,0.0152,27803,2016-03-23T00:00:00Z,0.016438356,2.132,0.02030313,0.015,-0.001405,2.00E-06,0.000349,0.296428,0.261528,0.015190782,0
2016/3/18,10000347,2.15,0.031,19251,2016-03-23T00:00:00Z,0.01369863,2.14,0.02030313,0.015,0.003752,1.40E-05,0.000329,0.287768,0.255668,0.030995914,0
2016/3/21,10000348,2.2,0.0285,13468,2016-03-23T00:00:00Z,0.005479452,2.192,0.02030313,0.015,0.024299,0.00059,0.000344,0.294566,0.374166,0.028506015,0
2016/3/22,10000348,2.2,0.0333,9387,2016-03-23T00:00:00Z,0.002739726,2.169,0.02030313,0.015,-0.010493,0.00011,0.00033,0.288492,0.259692,0.033298801,0
2016/3/23,10000584,2.15,0.0793,11092,2016-04-27T00:00:00Z,0.095890411,2.171,0.02030313,0.015,0.000922,1.00E-06,0.000311,0.279727,0.333727,0.079300825,0
2016/3/24,10000584,2.15,0.0906,18298,2016-04-27T00:00:00Z,0.093150685,2.14,0.02030313,0.015,-0.014279,0.000204,0.000304,0.27683,0.32603,0.09061042,0
2016/3/25,10000584,2.15,0.079,14886,2016-04-27T00:00:00Z,0.090410959,2.145,0.02030313,0.015,0.002336,5.00E-06,0.000286,0.268551,0.295451,0.079011168,0
2016/3/28,10000584,2.15,0.0868,18378,2016-04-27T00:00:00Z,0.082191781,2.121,0.02030313,0.015,-0.011189,0.000125,0.000277,0.26398,0.29068,0.086816668,0
2016/3/29,10000584,2.15,0.0919,14651,2016-04-27T00:00:00Z,0.079452055,2.104,0.02030313,0.015,-0.008015,6.40E-05,0.000264,0.257828,0.275828,0.091909192,0
2016/3/30,10000584,2.15,0.064,17424,2016-04-27T00:00:00Z,0.076712329,2.158,0.02030313,0.015,0.025665,0.000659,0.000287,0.269159,0.284059,0.064001453,0
2016/3/31,10000584,2.15,0.0643,14550,2016-04-27T00:00:00Z,0.073972603,2.156,0.02030313,0.015,-0.000927,1.00E-06,0.00027,0.260984,0.286584,0.064301484,0
2016/4/1,10000584,2.15,0.059,19071,2016-04-27T00:00:00Z,0.071232877,2.165,0.02030313,0.015,0.004174,1.70E-05,0.000255,0.253554,0.287054,0.059001994,0
2016/4/5,10000584,2.15,0.0488,19923,2016-04-27T00:00:00Z,0.060273973,2.175,0.02030313,0.015,0.004619,2.10E-05,0.000241,0.246485,0.284485,0.048814252,0
2016/4/6,10000584,2.15,0.0493,12445,2016-04-27T00:00:00Z,0.057534247,2.165,0.02030313,0.015,-0.004598,2.10E-05,0.000228,0.239644,0.272444,0.049306852,0
2016/4/7,10000584,2.15,0.0586,19798,2016-04-27T00:00:00Z,0.054794521,2.139,0.02030313,0.015,-0.012009,0.000144,0.000223,0.236989,0.262989,0.058617903,0
2016/4/8,10000584,2.15,0.0613,20603,2016-04-27T00:00:00Z,0.052054795,2.124,0.02030313,0.015,-0.007013,4.90E-05,0.000212,0.231382,0.240982,0.061301258,0
2016/4/11,10000584,2.15,0.0464,20596,2016-04-27T00:00:00Z,0.043835616,2.144,0.02030313,0.015,0.009416,8.90E-05,0.000205,0.227302,0.240502,0.046416453,0
2016/4/12,10000584,2.15,0.0439,16975,2016-04-27T00:00:00Z,0.04109589,2.142,0.02030313,0.015,-0.000933,1.00E-06,0.000193,0.220407,0.228007,0.043914452,0
2016/4/13,10000584,2.15,0.0288,26456,2016-04-27T00:00:00Z,0.038356164,2.168,0.02030313,0.015,0.012138,0.000147,0.00019,0.218843,0.219043,0.028808838,0
2016/4/14,10000584,2.15,0.0234,15591,2016-04-27T00:00:00Z,0.035616438,2.174,0.02030313,0.015,0.002768,8.00E-06,0.000179,0.212449,0.208349,0.023398911,0
2016/4/15,10000590,2.2,0.045,11670,2016-04-27T00:00:00Z,0.032876712,2.178,0.02030313,0.015,0.00184,3.00E-06,0.000169,0.206101,0.206001,0.044996043,0
2016/4/18,10000584,2.15,0.0257,13085,2016-04-27T00:00:00Z,0.024657534,2.154,0.02030313,0.015,-0.011019,0.000121,0.000166,0.204365,0.204165,0.025692103,0
2016/4/19,10000584,2.15,0.0231,14464,2016-04-27T00:00:00Z,0.021917808,2.161,0.02030313,0.015,0.00325,1.10E-05,0.000156,0.198541,0.221241,0.023106673,0
2016/4/20,10000584,2.15,0.0288,31715,2016-04-27T00:00:00Z,0.019178082,2.148,0.02030313,0.015,-0.006016,3.60E-05,0.000149,0.193909,0.233209,0.028800648,0
2016/4/21,10000584,2.15,0.0223,24196,2016-04-27T00:00:00Z,0.016438356,2.146,0.02030313,0.015,-0.000931,1.00E-06,0.00014,0.188037,0.183337,0.022298891,0
2016/4/22,10000584,2.15,0.0139,19927,2016-04-27T00:00:00Z,0.01369863,2.156,0.02030313,0.015,0.00466,2.20E-05,0.000133,0.183207,0.165707,0.01389584,0
2016/4/25,10000584,2.15,0.016,14438,2016-04-27T00:00:00Z,0.005479452,2.145,0.02030313,0.015,-0.005102,2.60E-05,0.000127,0.17873,0.21003,0.016001995,0
2016/4/26,10000584,2.15,0.0085,15838,2016-04-27T00:00:00Z,0.002739726,2.152,0.02030313,0.015,0.003263,1.10E-05,0.00012,0.173749,0.210449,0.00850037,0
2016/4/28,10000608,2.15,0.0579,25275,2016-05-25T00:00:00Z,0.073972603,2.142,0.02030313,0.015,-0.000933,1.00E-06,0.000107,0.163964,0.229564,0.057906742,0
2016/4/29,10000608,2.15,0.0579,15210,2016-05-25T00:00:00Z,0.071232877,2.135,0.02030313,0.015,-0.003268,1.10E-05,0.000101,0.159476,0.217776,0.057904454,0
2016/5/3,10000608,2.15,0.0377,25510,2016-05-25T00:00:00Z,0.060273973,2.159,0.02030313,0.015,0.011241,0.000126,0.000102,0.160678,0.197978,0.037708651,0
2016/5/4,10000608,2.15,0.0396,14697,2016-05-25T00:00:00Z,0.057534247,2.153,0.02030313,0.015,-0.002779,8.00E-06,9.70E-05,0.156157,0.198257,0.039612025,0
2016/5/5,10000608,2.15,0.0374,14788,2016-05-25T00:00:00Z,0.054794521,2.151,0.02030313,0.015,-0.000929,1.00E-06,9.10E-05,0.151443,0.187443,0.037416785,0
2016/5/6,10000608,2.15,0.0641,37936,2016-05-25T00:00:00Z,0.052054795,2.103,0.02030313,0.015,-0.022315,0.000498,0.000115,0.170553,0.182953,0.06411311,0
2016/5/9,10000608,2.15,0.094,35659,2016-05-25T00:00:00Z,0.043835616,2.071,0.02030313,0.015,-0.015216,0.000232,0.000122,0.175624,0.245024,0.094003857,0
2016/5/10,10000606,2.05,0.027,19275,2016-05-25T00:00:00Z,0.04109589,2.07,0.02030313,0.015,-0.000483,0,0.000115,0.170284,0.215884,0.02701062,0
2016/5/11,10000606,2.05,0.0205,18693,2016-05-25T00:00:00Z,0.038356164,2.077,0.02030313,0.015,0.003382,1.10E-05,0.000109,0.165619,0.198919,0.020501593,0
2016/5/12,10000607,2.1,0.041,25581,2016-05-25T00:00:00Z,0.035616438,2.083,0.02030313,0.015,0.002889,8.00E-06,0.000103,0.160966,0.200566,0.041011873,0
2016/5/13,10000607,2.1,0.0393,18573,2016-05-25T00:00:00Z,0.032876712,2.079,0.02030313,0.015,-0.00192,4.00E-06,9.70E-05,0.156241,0.180841,0.039309524,0
