Trading_date,Option_code,K,C,Trading_volume,Maturity_date,T,S,q,r,Rt,Rt2,sigma2,EWMA_sigma,estimated_sigma,spot_price_using_estimation,gap
2015/9/25,10000417,2.2,0.0572,9390,2015-10-28T00:00:00Z,0.090163934,2.171,0.02030313,0.0175,-0.007316,5.40E-05,0.000841,0.460427901,0.271627901,0.05719431,0
2015/9/28,10000417,2.2,0.0511,6759,2015-10-28T00:00:00Z,0.081967213,2.174,0.02030313,0.0175,0.001382,2.00E-06,0.000791,0.446433749,0.254433749,0.05108796,0
2015/9/29,10000417,2.2,0.0285,7591,2015-10-28T00:00:00Z,0.079234973,2.127,0.02030313,0.0175,-0.021619,0.000467,0.000771,0.440921533,0.238921533,0.028498394,0
2015/9/30,10000417,2.2,0.0345,6861,2015-10-28T00:00:00Z,0.076502732,2.147,0.02030313,0.0175,0.009403,8.80E-05,0.00073,0.429050023,0.239150023,0.034481695,0
2015/10/8,10000417,2.2,0.0541,9615,2015-10-28T00:00:00Z,0.054644809,2.196,0.02030313,0.0175,0.022823,0.000521,0.000718,0.425340356,0.274640356,0.054088543,0
2015/10/9,10000417,2.2,0.0613,8369,2015-10-28T00:00:00Z,0.051912568,2.221,0.02030313,0.0175,0.011384,0.00013,0.000683,0.414751916,0.250551916,0.06128875,0
2015/10/12,10000425,2.35,0.033,22925,2015-10-28T00:00:00Z,0.043715847,2.288,0.02030313,0.0175,0.030167,0.00091,0.000696,0.418876538,0.305076538,0.03298544,0
2015/10/13,10000425,2.35,0.0326,9669,2015-10-28T00:00:00Z,0.040983607,2.279,0.02030313,0.0175,-0.003934,1.50E-05,0.000655,0.406403804,0.330803804,0.032586495,0
2015/10/14,10000425,2.35,0.0194,9378,2015-10-28T00:00:00Z,0.038251366,2.258,0.02030313,0.0175,-0.009215,8.50E-05,0.000621,0.395648862,0.296648862,0.019396528,0
2015/10/15,10000417,2.2,0.1122,10150,2015-10-28T00:00:00Z,0.035519126,2.304,0.02030313,0.0175,0.020372,0.000415,0.000609,0.391689705,0.243089705,0.112194541,0
2015/10/16,10000423,2.3,0.047,12459,2015-10-28T00:00:00Z,0.032786885,2.322,0.02030313,0.0175,0.007813,6.10E-05,0.000576,0.380970376,0.209970376,0.046986992,0
2015/10/19,10000423,2.3,0.046,10159,2015-10-28T00:00:00Z,0.024590164,2.32,0.02030313,0.0175,-0.000861,1.00E-06,0.000541,0.369379667,0.243679667,0.045997094,0
2015/10/21,10000425,2.35,0.0199,18320,2015-10-28T00:00:00Z,0.019125683,2.32,0.02030313,0.0175,-0.008971,8.00E-05,0.000488,0.350629128,0.254529128,0.019896449,0
2015/10/22,10000423,2.3,0.0433,8049,2015-10-28T00:00:00Z,0.016393443,2.333,0.02030313,0.0175,0.005603,3.10E-05,0.00046,0.340645102,0.196545102,0.043295859,0
2015/10/23,10000423,2.3,0.05,8726,2015-10-28T00:00:00Z,0.013661202,2.35,0.02030313,0.0175,0.007287,5.30E-05,0.000436,0.331480866,0.082480866,0.049999497,0
2015/10/26,10000425,2.35,0.0185,13055,2015-10-28T00:00:00Z,0.005464481,2.35,0.02030313,0.015,0,0,0.00041,0.321382623,0.267382623,0.018494317,0
2015/10/27,10000431,2.3,0.0854,10737,2015-11-25T00:00:00Z,0.079234973,2.348,0.02030313,0.015,-0.000851,1.00E-06,0.000385,0.311609587,0.226309587,0.085397096,0
2015/10/28,10000431,2.3,0.067,11503,2015-11-25T00:00:00Z,0.076502732,2.308,0.02030313,0.015,-0.017036,0.00029,0.00038,0.3092937,0.2497937,0.066997617,0
2015/10/29,10000431,2.3,0.0684,9876,2015-11-25T00:00:00Z,0.073770492,2.311,0.02030313,0.015,0.0013,2.00E-06,0.000357,0.29991396,0.25341396,0.068381783,0
2015/10/30,10000431,2.3,0.0606,10685,2015-11-25T00:00:00Z,0.071038251,2.31,0.02030313,0.015,-0.000433,0,0.000336,0.290782241,0.228482241,0.060598428,0
2015/11/2,10000431,2.3,0.0451,10841,2015-11-25T00:00:00Z,0.06284153,2.283,0.02030313,0.015,-0.011688,0.000137,0.000324,0.285563822,0.233763822,0.045099441,0
2015/11/3,10000431,2.3,0.0423,10430,2015-11-25T00:00:00Z,0.06010929,2.272,0.02030313,0.015,-0.004818,2.30E-05,0.000306,0.277497584,0.248397584,0.042299866,0
2015/11/4,10000431,2.3,0.0925,25604,2015-11-25T00:00:00Z,0.057377049,2.386,0.02030313,0.015,0.050176,0.002518,0.000438,0.332342114,0.153442114,0.092497163,0
2015/11/6,10000467,2.55,0.0441,16465,2015-11-25T00:00:00Z,0.051912568,2.499,0.02030313,0.015,0.022086,0.000488,0.000451,0.337135795,0.291235795,0.044084627,0
2015/11/9,10000461,2.5,0.0946,18893,2015-11-25T00:00:00Z,0.043715847,2.532,0.02030313,0.015,0.013205,0.000174,0.000434,0.330873887,0.371573887,0.094600359,0
2015/11/10,10000461,2.5,0.084,16475,2015-11-25T00:00:00Z,0.040983607,2.521,0.02030313,0.015,-0.004344,1.90E-05,0.00041,0.321238616,0.362038616,0.084008498,0
2015/11/11,10000461,2.5,0.0662,18027,2015-11-25T00:00:00Z,0.038251366,2.504,0.02030313,0.015,-0.006743,4.50E-05,0.000388,0.312554224,0.330454224,0.066216074,0
2015/11/12,10000461,2.5,0.041,19211,2015-11-25T00:00:00Z,0.035519126,2.47,0.02030313,0.015,-0.013578,0.000184,0.000375,0.307597792,0.293897792,0.040984169,0
2015/11/13,10000461,2.5,0.0323,13269,2015-11-25T00:00:00Z,0.032786885,2.444,0.02030313,0.015,-0.010526,0.000111,0.00036,0.301022863,0.314122863,0.032307989,0
2015/11/16,10000461,2.5,0.029,9938,2015-11-25T00:00:00Z,0.024590164,2.449,0.02030313,0.015,0.002046,4.00E-06,0.000338,0.29196089,0.32686089,0.029005172,0
2015/11/17,10000461,2.5,0.0247,19356,2015-11-25T00:00:00Z,0.021857923,2.45,0.02030313,0.015,0.000408,0,0.000318,0.283071039,0.311771039,0.024705244,0
2015/11/18,10000447,2.45,0.0293,13739,2015-11-25T00:00:00Z,0.019125683,2.438,0.02030313,0.015,-0.004898,2.40E-05,0.0003,0.275107595,0.260207595,0.029290378,0
2015/11/19,10000447,2.45,0.0412,12584,2015-11-25T00:00:00Z,0.016393443,2.471,0.02030313,0.015,0.013536,0.000183,0.000293,0.271870088,0.235970088,0.041188591,0
2015/11/20,10000447,2.45,0.031,11467,2015-11-25T00:00:00Z,0.013661202,2.459,0.02030313,0.015,-0.004856,2.40E-05,0.000277,0.26426338,0.23026338,0.030991216,0
2015/11/23,10000304,2.45,0.0622,15276,2015-12-23T00:00:00Z,0.081967213,2.45,0.02030313,0.015,-0.00366,1.30E-05,0.000261,0.256607814,0.224507814,0.062192395,0
2015/11/24,10000304,2.45,0.0579,16854,2015-12-23T00:00:00Z,0.079234973,2.444,0.02030313,0.015,-0.002449,6.00E-06,0.000246,0.248972685,0.223572685,0.057894444,0
2015/11/25,10000304,2.45,0.0656,15883,2015-12-23T00:00:00Z,0.076502732,2.454,0.02030313,0.015,0.004092,1.70E-05,0.000232,0.241911735,0.237211735,0.065594448,0
2015/11/26,10000304,2.45,0.0589,25187,2015-12-23T00:00:00Z,0.073770492,2.447,0.02030313,0.015,-0.002852,8.00E-06,0.000219,0.234804252,0.229704252,0.058897421,0
2015/11/27,10000304,2.45,0.0341,26680,2015-12-23T00:00:00Z,0.071038251,2.318,0.02030313,0.015,-0.052718,0.002779,0.000372,0.306342543,0.333542543,0.034116828,0
2015/11/30,10000304,2.45,0.03,22252,2015-12-23T00:00:00Z,0.06284153,2.329,0.02030313,0.015,0.004745,2.30E-05,0.000351,0.297582767,0.317782767,0.030014571,0
2015/12/1,10000325,2.3,0.0912,17692,2015-12-23T00:00:00Z,0.06010929,2.339,0.02030313,0.015,0.004294,1.80E-05,0.000331,0.288999864,0.310999864,0.091216007,0
2015/12/2,10000319,2.35,0.123,32481,2015-12-23T00:00:00Z,0.057377049,2.462,0.02030313,0.015,0.052587,0.002765,0.000477,0.346874223,0.210874223,0.122995691,0
2015/12/3,10000304,2.45,0.0688,25580,2015-12-23T00:00:00Z,0.054644809,2.46,0.02030313,0.015,-0.000812,1.00E-06,0.000449,0.336321871,0.280021871,0.068783773,0
2015/12/4,10000304,2.45,0.0464,20895,2015-12-23T00:00:00Z,0.051912568,2.398,0.02030313,0.015,-0.025203,0.000635,0.00046,0.34048486,0.31608486,0.046396405,0
2015/12/7,10000303,2.4,0.0559,22767,2015-12-23T00:00:00Z,0.043715847,2.39,0.02030313,0.015,-0.003336,1.10E-05,0.000433,0.330367105,0.305767105,0.055897624,0
2015/12/8,10000303,2.4,0.0378,18793,2015-12-23T00:00:00Z,0.040983607,2.366,0.02030313,0.015,-0.010042,0.000101,0.000413,0.322674074,0.277074074,0.037799815,0
2015/12/9,10000319,2.35,0.0611,20469,2015-12-23T00:00:00Z,0.038251366,2.369,0.02030313,0.015,0.001268,2.00E-06,0.000388,0.31288297,0.27888297,0.061085947,0
2015/12/10,10000319,2.35,0.052,23783,2015-12-23T00:00:00Z,0.035519126,2.355,0.02030313,0.015,-0.00591,3.50E-05,0.000367,0.304220416,0.281120416,0.0519969,0
2015/12/11,10000319,2.35,0.0479,18534,2015-12-23T00:00:00Z,0.032786885,2.344,0.02030313,0.015,-0.004671,2.20E-05,0.000347,0.295511315,0.301311315,0.04791027,0
2015/12/14,10000319,2.35,0.0857,21087,2015-12-23T00:00:00Z,0.024590164,2.415,0.02030313,0.015,0.03029,0.000917,0.000381,0.309773747,0.311373747,0.085706507,0
2015/12/15,10000303,2.4,0.0306,27279,2015-12-23T00:00:00Z,0.021857923,2.382,0.02030313,0.015,-0.013665,0.000187,0.000369,0.305000676,0.277000676,0.030589134,0
2015/12/16,10000303,2.4,0.0279,18950,2015-12-23T00:00:00Z,0.019125683,2.372,0.02030313,0.015,-0.004198,1.80E-05,0.000348,0.296159365,0.307559365,0.027911075,0
2015/12/17,10000303,2.4,0.0318,26063,2015-12-23T00:00:00Z,0.016393443,2.401,0.02030313,0.015,0.012226,0.000149,0.000336,0.291046044,0.256146044,0.031794214,0
2015/12/18,10000303,2.4,0.0316,27642,2015-12-23T00:00:00Z,0.013661202,2.422,0.02030313,0.015,0.008746,7.60E-05,0.000321,0.284221731,0.166321731,0.031594318,0
2015/12/22,10000481,2.45,0.0901,10615,2016-01-27T00:00:00Z,0.098360656,2.49,0.02030313,0.015,-0.003601,1.30E-05,0.000341,0.293155792,0.223855792,0.090081439,0
2015/12/23,10000482,2.5,0.0675,22478,2016-01-27T00:00:00Z,0.095628415,2.499,0.02030313,0.015,0.003614,1.30E-05,0.000321,0.284572366,0.222872366,0.067469296,0
2015/12/24,10000482,2.5,0.0616,17131,2016-01-27T00:00:00Z,0.092896175,2.478,0.02030313,0.015,-0.008403,7.10E-05,0.000306,0.277831364,0.240331364,0.061593812,0
2015/12/25,10000482,2.5,0.0667,11375,2016-01-27T00:00:00Z,0.090163934,2.486,0.02030313,0.015,0.003228,1.00E-05,0.000289,0.269659862,0.248359862,0.066698254,0
2015/12/28,10000482,2.5,0.04,16059,2016-01-27T00:00:00Z,0.081967213,2.412,0.02030313,0.015,-0.029767,0.000886,0.000324,0.285920657,0.272720657,0.03999294,0
2015/12/29,10000480,2.4,0.0823,13438,2016-01-27T00:00:00Z,0.079234973,2.432,0.02030313,0.015,0.008292,6.90E-05,0.000309,0.279079134,0.242379134,0.082281953,0
2015/12/30,10000480,2.4,0.0786,10368,2016-01-27T00:00:00Z,0.076502732,2.424,0.02030313,0.015,-0.003289,1.10E-05,0.000291,0.270879422,0.250079422,0.078582018,0
2015/12/31,10000480,2.4,0.0721,11596,2016-01-27T00:00:00Z,0.073770492,2.416,0.02030313,0.015,-0.0033,1.10E-05,0.000274,0.262940699,0.246740699,0.072082536,0
2016/1/4,10000480,2.4,0.0322,14183,2016-01-27T00:00:00Z,0.06284153,2.278,0.02030313,0.015,-0.057119,0.003263,0.000454,0.338112569,0.337412569,0.032196745,0
2016/1/5,10000480,2.4,0.0333,21572,2016-01-27T00:00:00Z,0.06010929,2.286,0.02030313,0.015,0.003512,1.20E-05,0.000427,0.3280966,0.3387966,0.033318292,0
2016/1/6,10000491,2.3,0.0638,20873,2016-01-27T00:00:00Z,0.057377049,2.317,0.02030313,0.015,0.013561,0.000184,0.000413,0.322442298,0.250842298,0.063793411,0
2016/1/7,10000491,2.3,0.0332,3763,2016-01-27T00:00:00Z,0.054644809,2.177,0.02030313,0.015,-0.060423,0.003651,0.000607,0.391066514,0.385166514,0.033184872,0
2016/1/8,10000489,2.2,0.0722,23185,2016-01-27T00:00:00Z,0.051912568,2.219,0.02030313,0.015,0.019293,0.000372,0.000593,0.38650326,0.31190326,0.072186645,0
2016/1/11,10000489,2.2,0.04,27172,2016-01-27T00:00:00Z,0.043715847,2.125,0.02030313,0.015,-0.042361,0.001794,0.000665,0.409334065,0.396634065,0.039986075,0
2016/1/12,10000489,2.2,0.0368,18847,2016-01-27T00:00:00Z,0.040983607,2.131,0.02030313,0.015,0.002824,8.00E-06,0.000625,0.397015939,0.376315939,0.03678422,0
2016/1/13,10000489,2.2,0.0314,18089,2016-01-27T00:00:00Z,0.038251366,2.112,0.02030313,0.015,-0.008916,7.90E-05,0.000593,0.386479394,0.395479394,0.031407991,0
2016/1/14,10000489,2.2,0.0325,19717,2016-01-27T00:00:00Z,0.035519126,2.131,0.02030313,0.015,0.008996,8.10E-05,0.000562,0.376335,0.375035,0.032494406,0
2016/1/15,10000489,2.2,0.0175,18508,2016-01-27T00:00:00Z,0.032786885,2.07,0.02030313,0.015,-0.028625,0.000819,0.000577,0.381470296,0.402970296,0.017506317,0
2016/1/18,10000515,2.1,0.0325,19816,2016-01-27T00:00:00Z,0.024590164,2.07,0.02030313,0.015,0,0,0.000543,0.369849174,0.353249174,0.03249351,0
2016/1/19,10000515,2.1,0.056,22222,2016-01-27T00:00:00Z,0.021857923,2.13,0.02030313,0.015,0.028986,0.00084,0.000561,0.375878066,0.315578066,0.055994942,0
2016/1/20,10000515,2.1,0.0308,21375,2016-01-27T00:00:00Z,0.019125683,2.091,0.02030313,0.015,-0.01831,0.000335,0.000547,0.371316921,0.304616921,0.03078993,0
2016/1/21,10000515,2.1,0.0093,20914,2016-01-27T00:00:00Z,0.016393443,2.043,0.02030313,0.015,-0.022956,0.000527,0.000546,0.370905994,0.278605994,0.009294791,0
2016/1/22,10000525,2.05,0.034,16270,2016-01-27T00:00:00Z,0.013661202,2.067,0.02030313,0.015,0.011747,0.000138,0.000521,0.362496307,0.256996307,0.033994498,0
2016/1/25,10000525,2.05,0.0245,11538,2016-01-27T00:00:00Z,0.005464481,2.065,0.02030313,0.015,-0.000968,1.00E-06,0.00049,0.351473348,0.262473348,0.024496124,0
2016/1/26,10000525,2.05,0.0018,11953,2016-01-27T00:00:00Z,0.00273224,1.958,0.02030313,0.015,-0.051816,0.002685,0.000622,0.395875143,0.586075143,0.001801325,0
2016/1/27,10000539,1.95,0.0718,21972,2016-02-24T00:00:00Z,0.076502732,1.957,0.02030313,0.015,-0.000511,0,0.000585,0.383820329,0.319020329,0.071795963,0
2016/1/28,10000539,1.95,0.0576,23190,2016-02-24T00:00:00Z,0.073770492,1.915,0.02030313,0.015,-0.021461,0.000461,0.000577,0.381370059,0.354370059,0.057587867,0
2016/1/29,10000539,1.95,0.0769,27723,2016-02-24T00:00:00Z,0.071038251,1.975,0.02030313,0.015,0.031332,0.000982,0.000601,0.389306261,0.307406261,0.076891349,0
2016/2/1,10000539,1.95,0.0525,21204,2016-02-24T00:00:00Z,0.06284153,1.942,0.02030313,0.015,-0.016709,0.000279,0.000582,0.382997514,0.291797514,0.052497717,0
2016/2/2,10000539,1.95,0.0638,18385,2016-02-24T00:00:00Z,0.06010929,1.975,0.02030313,0.015,0.016993,0.000289,0.000564,0.377162889,0.264362889,0.063783668,0
2016/2/3,10000539,1.95,0.0526,16300,2016-02-24T00:00:00Z,0.057377049,1.953,0.02030313,0.015,-0.011139,0.000124,0.000538,0.368229364,0.275829364,0.052587896,0
2016/2/4,10000539,1.95,0.0615,17319,2016-02-24T00:00:00Z,0.054644809,1.978,0.02030313,0.015,0.012801,0.000164,0.000516,0.360464798,0.254264798,0.061499139,0
2016/2/5,10000539,1.95,0.0562,11075,2016-02-24T00:00:00Z,0.051912568,1.968,0.02030313,0.015,-0.005056,2.60E-05,0.000486,0.350036046,0.263936046,0.056184782,0
2016/2/15,10000539,1.95,0.0369,18073,2016-02-24T00:00:00Z,0.024590164,1.949,0.02030313,0.015,-0.009654,9.30E-05,0.000463,0.341442582,0.307742582,0.036888558,0
2016/2/16,10000539,1.95,0.0622,20971,2016-02-24T00:00:00Z,0.021857923,2.001,0.02030313,0.015,0.02668,0.000712,0.000478,0.346916547,0.260116547,0.062193768,0
2016/2/17,10000539,1.95,0.068,17324,2016-02-24T00:00:00Z,0.019125683,2.013,0.02030313,0.015,0.005997,3.60E-05,0.000451,0.337155456,0.229055456,0.067998943,0
2016/2/18,10000533,2,0.031,17724,2016-02-24T00:00:00Z,0.016393443,2.011,0.02030313,0.015,-0.000994,1.00E-06,0.000424,0.326907171,0.246207171,0.03099299,0
2016/2/19,10000533,2,0.0247,16274,2016-02-24T00:00:00Z,0.013661202,2.006,0.02030313,0.015,-0.002486,6.00E-06,0.000399,0.317095679,0.231795679,0.024695844,0
2016/2/23,10000374,2,0.0674,12925,2016-03-23T00:00:00Z,0.079234973,2.03,0.02030313,0.015,-0.011685,0.000137,0.000393,0.314718389,0.228118389,0.067395808,0
2016/2/24,10000374,2,0.069,16377,2016-03-23T00:00:00Z,0.076502732,2.039,0.02030313,0.015,0.004433,2.00E-05,0.000371,0.305617411,0.213517411,0.068986745,0
2016/2/25,10000374,2,0.0335,30813,2016-03-23T00:00:00Z,0.073770492,1.936,0.02030313,0.015,-0.050515,0.002552,0.000502,0.355500363,0.283700363,0.033486154,0
2016/2/26,10000374,2,0.0347,20270,2016-03-23T00:00:00Z,0.071038251,1.956,0.02030313,0.015,0.010331,0.000107,0.000478,0.34700331,0.25770331,0.034685384,0
2016/2/29,10000373,1.95,0.0429,22585,2016-03-23T00:00:00Z,0.06284153,1.937,0.02030313,0.015,-0.009714,9.40E-05,0.000455,0.338545834,0.254545834,0.042894113,0
2016/3/1,10000373,1.95,0.0561,28988,2016-03-23T00:00:00Z,0.060273973,1.971,0.02030313,0.015,0.017553,0.000308,0.000446,0.335253681,0.235653681,0.056098048,0
2016/3/2,10000374,2,0.0717,36659,2016-03-23T00:00:00Z,0.057534247,2.049,0.02030313,0.015,0.039574,0.001566,0.000513,0.359625595,0.223825595,0.071699219,0
2016/3/3,10000374,2,0.075,28347,2016-03-23T00:00:00Z,0.054794521,2.053,0.02030313,0.015,0.001952,4.00E-06,0.000483,0.348752572,0.232452572,0.074994078,0
2016/3/4,10000375,2.05,0.081,38402,2016-03-23T00:00:00Z,0.052054795,2.122,0.02030313,0.015,0.033609,0.00113,0.000521,0.362505219,0.179605219,0.080992315,0
2016/3/7,10000376,2.1,0.0565,27913,2016-03-23T00:00:00Z,0.043835616,2.111,0.02030313,0.015,-0.005184,2.70E-05,0.000492,0.352039389,0.290639389,0.056488693,0
2016/3/8,10000375,2.05,0.0815,31493,2016-03-23T00:00:00Z,0.04109589,2.115,0.02030313,0.015,0.001895,4.00E-06,0.000463,0.341394368,0.246694368,0.081489484,0
2016/3/9,10000375,2.05,0.0644,31032,2016-03-23T00:00:00Z,0.038356164,2.107,0.02030313,0.015,-0.003783,1.40E-05,0.000436,0.331320743,0.168220743,0.064389404,0
2016/3/10,10000375,2.05,0.0523,22520,2016-03-23T00:00:00Z,0.035616438,2.059,0.02030313,0.015,-0.022781,0.000519,0.000441,0.333217731,0.309717731,0.052297287,0
2016/3/11,10000375,2.05,0.0489,33901,2016-03-23T00:00:00Z,0.032876712,2.066,0.02030313,0.015,0.0034,1.20E-05,0.000415,0.32333693,0.27293693,0.048897525,0
2016/3/14,10000375,2.05,0.0533,37544,2016-03-23T00:00:00Z,0.024657534,2.076,0.02030313,0.015,0.00484,2.30E-05,0.000391,0.314051268,0.302651268,0.053290623,0
2016/3/15,10000375,2.05,0.054,36782,2016-03-23T00:00:00Z,0.021917808,2.098,0.02030313,0.015,0.010597,0.000112,0.000375,0.307259704,0.183959704,0.053998713,0
2016/3/17,10000376,2.1,0.0405,40569,2016-03-23T00:00:00Z,0.016438356,2.132,0.02030313,0.015,-0.001405,2.00E-06,0.000349,0.296428296,0.192628296,0.040492316,0
2016/3/18,10000345,2.15,0.0243,34342,2016-03-23T00:00:00Z,0.01369863,2.14,0.02030313,0.015,0.003752,1.40E-05,0.000329,0.287768034,0.290668034,0.024308325,0
2016/3/21,10000345,2.15,0.0503,31375,2016-03-23T00:00:00Z,0.005479452,2.192,0.02030313,0.015,0.024299,0.00059,0.000344,0.294566354,0.369066354,0.050304144,0
2016/3/22,10000345,2.15,0.0248,16768,2016-03-23T00:00:00Z,0.002739726,2.169,0.02030313,0.015,-0.010493,0.00011,0.00033,0.288492357,0.292892357,0.024801034,0
2016/3/24,10000579,2.15,0.0712,25592,2016-04-27T00:00:00Z,0.093150685,2.14,0.02030313,0.015,-0.014279,0.000204,0.000304,0.27683041,0.29393041,0.071220997,0
2016/3/25,10000579,2.15,0.07,20113,2016-04-27T00:00:00Z,0.090410959,2.145,0.02030313,0.015,0.002336,5.00E-06,0.000286,0.268550761,0.283850761,0.070012008,0
2016/3/28,10000579,2.15,0.0543,26060,2016-04-27T00:00:00Z,0.082191781,2.121,0.02030313,0.015,-0.011189,0.000125,0.000277,0.263979556,0.279779556,0.054311774,0
2016/3/29,10000579,2.15,0.049,23752,2016-04-27T00:00:00Z,0.079452055,2.104,0.02030313,0.015,-0.008015,6.40E-05,0.000264,0.257828289,0.292928289,0.049007931,0
2016/3/30,10000579,2.15,0.0707,25300,2016-04-27T00:00:00Z,0.076712329,2.158,0.02030313,0.015,0.025665,0.000659,0.000287,0.26915913,0.28235913,0.070712171,0
2016/3/31,10000579,2.15,0.0708,21817,2016-04-27T00:00:00Z,0.073972603,2.156,0.02030313,0.015,-0.000927,1.00E-06,0.00027,0.260984341,0.292384341,0.070801733,0
2016/4/1,10000579,2.15,0.0719,30243,2016-04-27T00:00:00Z,0.071232877,2.165,0.02030313,0.015,0.004174,1.70E-05,0.000255,0.253553804,0.281553804,0.071912875,0
2016/4/5,10000579,2.15,0.077,30645,2016-04-27T00:00:00Z,0.060273973,2.175,0.02030313,0.015,0.004619,2.10E-05,0.000241,0.246484763,0.303184763,0.077003225,0
2016/4/6,10000579,2.15,0.0682,20890,2016-04-27T00:00:00Z,0.057534247,2.165,0.02030313,0.015,-0.004598,2.10E-05,0.000228,0.239643639,0.294743639,0.068208584,0
2016/4/7,10000579,2.15,0.0505,28180,2016-04-27T00:00:00Z,0.054794521,2.139,0.02030313,0.015,-0.012009,0.000144,0.000223,0.236989373,0.280589373,0.050512758,0
2016/4/8,10000579,2.15,0.0406,25564,2016-04-27T00:00:00Z,0.052054795,2.124,0.02030313,0.015,-0.007013,4.90E-05,0.000212,0.231382107,0.271882107,0.040603277,0
2016/4/11,10000579,2.15,0.045,29306,2016-04-27T00:00:00Z,0.043835616,2.144,0.02030313,0.015,0.009416,8.90E-05,0.000205,0.227301627,0.268901627,0.045001343,0
2016/4/12,10000579,2.15,0.041,20582,2016-04-27T00:00:00Z,0.04109589,2.142,0.02030313,0.015,-0.000933,1.00E-06,0.000193,0.220406953,0.260106953,0.041000528,0
2016/4/13,10000579,2.15,0.0552,40668,2016-04-27T00:00:00Z,0.038356164,2.168,0.02030313,0.015,0.012138,0.000147,0.00019,0.218842834,0.272342834,0.055211076,0
2016/4/14,10000579,2.15,0.0557,22753,2016-04-27T00:00:00Z,0.035616438,2.174,0.02030313,0.015,0.002768,8.00E-06,0.000179,0.212448728,0.263748728,0.055715566,0
2016/4/15,10000579,2.15,0.0526,18397,2016-04-27T00:00:00Z,0.032876712,2.178,0.02030313,0.015,0.00184,3.00E-06,0.000169,0.206100899,0.237700899,0.052606098,0
2016/4/18,10000579,2.15,0.0391,21336,2016-04-27T00:00:00Z,0.024657534,2.154,0.02030313,0.015,-0.011019,0.000121,0.000166,0.204364542,0.276264542,0.039112541,0
2016/4/19,10000579,2.15,0.0358,22085,2016-04-27T00:00:00Z,0.021917808,2.161,0.02030313,0.015,0.00325,1.10E-05,0.000156,0.198541321,0.236741321,0.035802993,0
2016/4/20,10000579,2.15,0.02,43903,2016-04-27T00:00:00Z,0.019178082,2.148,0.02030313,0.015,-0.006016,3.60E-05,0.000149,0.193909039,0.177609039,0.019988958,0
2016/4/21,10000579,2.15,0.019,36327,2016-04-27T00:00:00Z,0.016438356,2.146,0.02030313,0.015,-0.000931,1.00E-06,0.00014,0.188036647,0.191536647,0.019010452,0
2016/4/22,10000579,2.15,0.0184,22642,2016-04-27T00:00:00Z,0.01369863,2.156,0.02030313,0.015,0.00466,2.20E-05,0.000133,0.183206523,0.152206523,0.018395603,0
2016/4/25,10000579,2.15,0.0094,16909,2016-04-27T00:00:00Z,0.005479452,2.145,0.02030313,0.015,-0.005102,2.60E-05,0.000127,0.178729791,0.185429791,0.00940036,0
2016/4/26,10000579,2.15,0.0089,25077,2016-04-27T00:00:00Z,0.002739726,2.152,0.02030313,0.015,0.003263,1.10E-05,0.00012,0.173748965,0.175448965,0.008903542,0
2016/4/28,10000603,2.15,0.0407,27255,2016-05-25T00:00:00Z,0.073972603,2.142,0.02030313,0.015,-0.000933,1.00E-06,0.000107,0.163964357,0.193464357,0.040706766,0
2016/4/29,10000603,2.15,0.0352,20029,2016-05-25T00:00:00Z,0.071232877,2.135,0.02030313,0.015,-0.003268,1.10E-05,0.000101,0.159476418,0.187176418,0.035210872,0
2016/5/3,10000603,2.15,0.0434,32821,2016-05-25T00:00:00Z,0.060273973,2.159,0.02030313,0.015,0.011241,0.000126,0.000102,0.160677947,0.185577947,0.043406779,0
2016/5/4,10000603,2.15,0.0381,19551,2016-05-25T00:00:00Z,0.057534247,2.153,0.02030313,0.015,-0.002779,8.00E-06,9.70E-05,0.156157399,0.179557399,0.03810933,0
2016/5/5,10000603,2.15,0.0346,15946,2016-05-25T00:00:00Z,0.054794521,2.151,0.02030313,0.015,-0.000929,1.00E-06,9.10E-05,0.151443299,0.171543299,0.034602284,0
2016/5/6,10000603,2.15,0.018,35138,2016-05-25T00:00:00Z,0.052054795,2.103,0.02030313,0.015,-0.022315,0.000498,0.000115,0.170552773,0.191452773,0.018002128,0
